Script Name,Operator Chain
script_190168,require->pkg_vis.colors->require->require.points->pkg_vis.discrete_legend->pkg_trend.aggregate_prop->print->{imgcol_dn.mean||imgcol_dn.max||imgcol_dn.min||img_max.subtract}->ee.Image.select->land.expression->img_avg.gte.and.and->{land.mask||land.mask}->print->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->require->{}->pkg_export.getProj->print->print->Export.image.toAsset->pkg_export.ExportImg_deg->pkg_export.ExportImg_deg->pkg_export.ExportImg_deg
script_190170,require->require.Palettes->require->qc_SummaryQA->get_ylu->image_replace->get_ylu->{pkg_vis.grad_legend||pkg_vis.grad_legend}->pkg_vis.add_lgds->Map.addLayer->Map.addLayer->{}->pkg_export.ExportImg_deg
script_190324,{ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection}->gadm.filter->gadm.filter->MausPolygons.filter->MausPolygons.filter->AfricaMineralDeposits.filterMetadata->AfricaMineralDeposits.filter->WDPA_poly.filterMetadata.filterMetadata->WDPA_poly.filterMetadata.filterMetadata->WDPAPoly_GAB.aggregate_mean->WDPAPoly_GIN.aggregate_mean->print->print->print->print->WDPA_points.filter->WDPAPointsTerr.filterMetadata->WDPAPointsTerr.filterMetadata->Map.setOptions->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.centerObject->Map.addLayer->print->Map.addLayer->print->Map.addLayer->Map.addLayer->Map.addLayer->Export.table.toDrive->Export.table.toDrive->Export.table.toDrive->Export.table.toDrive->Export.table.toDrive->Export.table.toDrive->Export.table.toDrive->Export.table.toDrive->Export.table.toDrive
script_190325,{ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection}->{ee.ImageCollection.reduce||ee.ImageCollection.reduce||ee.ImageCollection.reduce}->dataset.filter->dataset.filter->protectedareasWDPA.filter->protectedareasWDPA.filter->MausPolygons.filter->MausPolygons.filter->Map.setOptions->Map.setCenter->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->asda->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->print->print->print->print
script_190588,{ee.Geometry.Point||ee.ImageCollection||ee.ImageCollection||ee.ImageCollection||ee.ImageCollection||ee.ImageCollection}->print->print->ee.Geometry.Point->ee.Date->ee.Date->ee.ImageCollection.filterBounds.filterDate.sort->filteredCollection.first->print->Map.addLayer->ee.Geometry.Point->ee.ImageCollection.filterDate.filterBounds->ee.Algorithms.Landsat.simpleComposite->Map.centerObject->print->ee.Algorithms.Landsat.simpleComposite->Map.centerObject->Map.addLayer->composite.normalizedDifference->Map.addLayer->Map.centerObject->Export.image.toDrive->ee.ImageCollection.filterDate->senMS.first->senMSImage.select.projection.nominalScale->print->ee.Geometry.Point->Map.centerObject->maskS2clouds->ee.ImageCollection.filterDate.filter.map->Map.addLayer
script_190673,{ee.Image||ee.Image||ee.Image||ee.Image||ee.Image||ee.Image}->ee.FeatureCollection->ee.FeatureCollection->ee.FeatureCollection->ee.FeatureCollection->ee.Image.select.eq->ee.Image.byte->empty.paint->empty.paint->empty.paint->ee.Image.where.updateMask->ee.Image.where.updateMask->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.centerObject
script_190676,{ee.ImageCollection||ee.FeatureCollection}->Map.centerObject->maskS2clouds->processImage->ui.Panel->panel.style.set->ui.Panel->panel.add->ui.Select->ui.Select->ui.Select->ui.Select->ui.Button->panel.add.add->panel.add.add->panel.add.add->panel.add.add->panel.add.add->redraw->redraw->ui.root.insert
script_190677,{ee.ImageCollection||ee.FeatureCollection}->Map.centerObject->maskS2clouds->processImage->ui.Panel->panel.style.set->ui.Panel->panel.add->ui.Select->ui.Select->ui.Select->ui.Select->ui.Button->panel.add.add->panel.add.add->panel.add.add->panel.add.add->panel.add.add->redraw->redraw->ui.root.insert->maskS2clouds->processImage->ui.Panel->panel.style.set->ui.Panel->panel.add->ui.Select->ui.Select->ui.Select->ui.Select->ui.Button->panel.add.add->panel.add.add->panel.add.add->panel.add.add->panel.add.add->redraw->redraw->ui.root.insert
script_190693,{ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection}->ee.ImageCollection.filterDate->ee.Algorithms.Landsat.simpleComposite->urban.merge.merge->composite.select.sampleRegions->ee.Classifier.smileCart.train->print->composite.classify->Map.centerObject->Map.addLayer->training.randomColumn->withRandom.filter->withRandom.filter->ee.Classifier.smileRandomForest.train->testingPartition.classify->test.errorMatrix->print
script_190915,{ee.ImageCollection||ee.Geometry.Polygon}->maskOutClouds->addNDVI->createLinearModelInputs->predictNDVI->ee.ImageCollection.filterDate->imgs.map->design.reduce.select->coeffs.arrayGet->coeffs.arrayGet->coeffs.arrayGet->sinCoeff.atan2->sinCoeff.hypot->Map.setCenter->Map.addLayer->Map.addLayer->Map.addLayer->meanCoeff.lt->Map.addLayer->imgs.map->print
script_190944,ee.FeatureCollection.filter.filter.geometry->Map.centerObject->Map.addLayer->{ee.Feature||ee.Feature||ee.Feature||ee.Feature}->ee.FeatureCollection->print->ee.ImageCollection.filter->Map.addLayer->ee.ImageCollection.filter.select->Map.addLayer->ee.ImageCollection.filter.select->Map.addLayer->Map.addLayer->ui.Chart.image.seriesByRegion.setOptions->print
script_190945,ee.FeatureCollection.filter.filter.geometry->Map.centerObject->Map.addLayer->{ee.Feature||ee.Feature||ee.Feature||ee.Feature}->ee.FeatureCollection->print->ee.ImageCollection.filter->Map.addLayer->ee.ImageCollection.filter.select->Map.addLayer->ee.ImageCollection.filter.select->Map.addLayer->Map.addLayer->ui.Chart.image.seriesByRegion.setOptions->print->ui.Chart.image.doySeries.setOptions->print->ui.Chart.image.doySeriesByYear.setOptions->print->ui.Chart.image.doySeriesByRegion.setOptions->print
script_191277,ui.Panel->ui.root.insert->ui.Label->panel.add->{ee.Geometry.Polygon||ee.Geometry.Polygon}->{}->ui.Select->ui.Label->panel.add.add->applyFilter->ui.Label->ui.Textbox->ui.Label->panel.add.add.add->ui.Label->ui.Textbox->ui.Label->panel.add.add.add->{}->ui.Select->ui.Label->panel.add.add->panel.add->panel.add
script_191966,{ee.ImageCollection||ee.ImageCollection||ee.ImageCollection||ee.FeatureCollection||ee.Image}->basins.filterMetadata->ee.Date.fromYMD->ee.Date.fromYMD->chirps.filterDate.sort.filterBounds->aET.filterDate.sort.filterBounds->gldas2.filterDate.sort.select.filterBounds->P.sum->aet.sum->PET.mean.multiply.divide.divide->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.centerObject->yearly_PET.divide->yearly_aET.divide->Map.addLayer->Map.addLayer->pet_p.toArray.reduceRegion.get->aet_p.toArray.reduceRegion.get->ui.Chart.array.values.setChartType.setOptions->print->aET.mean->PET.mean->aET_mean.toArray.reduceRegion.get->PET_mean.toArray.reduceRegion.get->ui.Chart.array.values.setChartType.setOptions->print
script_192276,ee.Image->ee.Image->canopy_height.reduceNeighborhood->{ee.ImageCollection||ee.Image||ee.Image}->vct_annual.filterDate.first->vct_first.remap->vct_last.remap->ee.ImageCollection->ee.Image.select->ee.ImageCollection->ee.Image->ee.Terrain.slope->slope_deg.divide.multiply.tan.multiply.rename->require->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->ee.FeatureCollection->Map.addLayer
script_192467,{ee.Geometry.Point||ee.ImageCollection||ee.Geometry.Polygon}->sentinel_2A.filterBounds->spacial.filterDate->print->temporal.filterMetadata->print->Map.setCenter->ee.Image.select->Map.addLayer->Export.image.toDrive
script_192470,{ee.Geometry.Point||ee.ImageCollection||ee.Geometry.Polygon}->sentinel_2A.filterBounds->spacial.filterDate->print->temporal.filterMetadata->print->Map.setCenter->ee.Image.select->Map.addLayer->Export.image.toDrive
script_192836,{ee.FeatureCollection||ee.ImageCollection||ee.FeatureCollection}->ee.ImageCollection->dataset.select.mosaic->{}->{}->admin3.filter->coastalLine_aya->coastalLine.distance.clip->Map.centerObject->ee.Image.where.where.clip->ee.Image.where->dem1.reduceRegion->print->ee.Image.where.where.clip->ee.Number->print->In7_5a.subtract->In7_5b.subtract->ee.Image.clip.where.where.where.where.where.where->ee.Image.clip.where.where->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->FLCyclone.expression->Map.addLayer->FLCyclone.where.where.where.where.where->vc.expression->Map.addLayer->vc.multiply->Catot.expression->Map.addLayer
script_192912,ee.FeatureCollection->{ee.ImageCollection||ee.ImageCollection||ee.ImageCollection}->wsf2019.mosaic.clip.gte->ee.ImageCollection.filterDate.select->nl.mean.clip->nl_mean.gt.add.add->Map.addLayer->require->bg.background->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.centerObject
script_192935,{ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection}->ee.ImageCollection->ee.ImageCollection.filter.select->ndvi.map->Map.addLayer->Map.addLayer->Map.addLayer->print
script_192936,{ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection}->ee.ImageCollection->ee.ImageCollection.filter.select->ndvi.map->print
script_193472,{ee.Image||ee.Image||ee.Image||ee.Image||ee.Image||ee.Image||ee.ImageCollection||ee.Image||ee.Image}->require->Export.image.toDrive
script_193703,{ee.ImageCollection||ee.FeatureCollection}
script_19426,ee.ImageCollection.filterDate.filterBounds.filter->collections2sr.median.clip->Map.addLayer->{ee.Image.select||ee.Image.select.lte||waterOcc.unmask.max||waterOccFilled.lt}->ee.Image.select->cover.eq.mask.not->ee.ImageCollection.filterDate.select.first->cover1.eq.mask.not->ee.Image.select->cover2.eq.mask.not->ee.Image.select->cover3.eq.mask.not->comp.select.add.subtract.divide.rename->bsi.gt->bsi_th.updateMask.updateMask.updateMask.updateMask.updateMask.updateMask->mybsi.where->Map.addLayer->bsiConst.sample->ee.FeatureCollection->Export.table.toDrive
script_194307,{ee.Image||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection}->ee.Geometry.Polygon->image.select->ee.Image.where.where.where->ee.Terrain.slope->ee.Image.where.where.where.where->ee.Terrain.aspect->ee.Image.where.where.where.where->ee.ImageCollection->ee.Algorithms.Landsat.simpleComposite->table.geometry->table2.geometry->table3.geometry->table4.geometry->table5.geometry->ee.FeatureCollection->image.sampleRegions->ee.Classifier.libsvm->classifier.train->image.classify->ee.Image.where.where.where.where->maskL8sr->ee.ImageCollection.map.filterDate->col.median->image.normalizedDifference.rename->image.select.multiply->ee.Number->ee.Number->ndvi.subtract.divide.pow.rename->ee.Number->ee.Number->fv.multiply.add.rename->thermal.expression.rename->LST.clip->Map.addLayer->ee.Image.where.where.where.where.where->image.expression->ee.Image.where.where.where.where->Map.addLayer->ee.FeatureCollection
script_194422,ee.ImageCollection->ee.FeatureCollection.geometry->Map.centerObject->ee.Image->LC.eq->Map.addLayer->{ee.Date.fromYMD||day0.advance}->S1.filter.filter.filterBounds.filter.select->print->Map.addLayer->angle_col.reduceColumns.get->print->ee.List.map->print
script_194447,{ee.Geometry.Point||ee.Geometry.Polygon}->poi->require->ltgee.runLT->ltgee.getChangeMap->Map.centerObject->Map.addLayer->Map.addLayer->Map.addLayer->print
script_194563,ee.FeatureCollection->{ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection}->ee.FeatureCollection->ee.Image->DD_driver.remap.select.toUint8->ee.Image->PRIM_2013.remap->ee.Image->TCC_2013.remap.select.toUint8->ee.Image->ALOSDEM_slopeCost.remap->{ee.Image.select||ee.Image.select||ee.Image.select}->NBRdiff_2014.addBands.addBands->ee.Image.select.eq.clip->ee.Image.select.eq.clip->v12_loss2014.add->merge2014.remap.toUint8->print->input2014.updateMask->class_input.addBands.stratifiedSample->print->print->ee.Classifier.randomForest.train->print->print->class_input.classify->Map.addLayer->class_input.addBands.stratifiedSample->print->print->validation.classify->validated.errorMatrix->print->print
script_194564,ee.FeatureCollection->ee.Image.select.eq->ee.Image.select.eq->v12_loss2014.add->merge2014.remap.toUint8->ee.Image.select->ee.Image.select->ee.Image.select->ee.Image.select.toUint8->ee.Terrain.slope.toUint8->ee.Image.select->{ee.Image.select||ee.Image.select||ee.Image.select}->getLastFirstDiff->getLastFirstDiff.select->getLastFirstDiff.select->NBRdiff_2014.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands->data2014.updateMask->print->input2014.addBands.stratifiedSample->print->ee.Classifier.randomForest.train->input2014.classify.toUint8->print->input2014.addBands.stratifiedSample->print->validation.classify->validated.errorMatrix->print->print->print->print
script_194565,ee.FeatureCollection->ee.Image->ee.FeatureCollection->ee.FeatureCollection->ee.FeatureCollection->ee.FeatureCollection->ee.Image.select.eq->ee.Image.select.eq->v12_loss2014.add->merge2014.remap.toUint8->ee.Image.select->ee.Image.select->ee.Image.select->ee.Image.select.toUint8->ee.Terrain.slope.toUint8->ee.Image.select->{ee.Image.select||ee.Image.select||ee.Image.select}->getLastFirstDiff->getLastFirstDiff.select->getLastFirstDiff.select->NBRdiff_2014.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands->data2014.updateMask->print->input2014.addBands.stratifiedSample->print->ee.Classifier.randomForest.train->input2014.classify.toUint8.clip->print->input2014.addBands.stratifiedSample->print->validation.classify->validated.errorMatrix->print->print->print->print
script_194566,ee.FeatureCollection->ee.Image->ee.Image.select.eq->ee.Image.select.eq->v12_loss2014.add->merge2014.remap.toUint8->getLastFirstDiff->getLastFirstDiff.select->getLastFirstDiff.select->getLastFirstDiff.select->getLastFirstDiff.select->getLastFirstDiff.select->ee.Image->ee.Image->ee.Image.select->ee.Image.select->ee.Image.select->ee.Image.select.toUint8->ee.Terrain.slope.toUint8->ee.Image.select->{ee.Image.select||ee.Image.select||ee.Image.select}->NBRdiff_2014.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands->data2014.updateMask->print->input2014.addBands.stratifiedSample->print->ee.Classifier.randomForest.train->input2014.classify.toUint8.clip->print->Export.image.toAsset->input2014.addBands.stratifiedSample->print->validation.classify->validated.errorMatrix->print->print->print->print
script_194568,ee.FeatureCollection->ee.Image->ee.Image.select.eq->ee.Image.select.eq->ee.Image.select.eq->ee.Image.select.eq->ee.Image.select.eq->ee.Image.select.eq->v12_loss2014.add->merge2014.remap.toUint8->getLastFirstDiff->{getLastFirstDiff||getLastFirstDiff||getLastFirstDiff||getLastFirstDiff||getLastFirstDiff}->ee.Image->ee.Image.select->{ee.Image||ee.Image||ee.Image||ee.Image}->{ee.Image.select.toUint8||ee.Terrain.slope.toUint8||ee.Terrain.hillshade||ee.Terrain.aspect||ee.Image.select}->{ee.Image.select||ee.Image.select||ee.Image.select||ee.Image.select||ee.Image.select||ee.Image.select}->{ee.ImageCollection.filterDate.select.mean.select||ee.ImageCollection.filterDate.select.mean.select||ee.ImageCollection.filterDate.select.mean.select||ee.ImageCollection.filterDate.select.mean.select||ee.ImageCollection.filterDate.select.mean.select}->ee.Image.toUint8->ee.Image.toUint8->ee.Image->v16_loss2014.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands->data2014.updateMask->print->input2014.addBands.stratifiedSample->print->ee.Classifier.randomForest.train->input2014.classify.toUint8.clip->print->Export.image.toAsset->input2014.addBands.stratifiedSample->print->validation.classify->validated.errorMatrix->print->print->print->print
script_194569,ee.FeatureCollection->ee.Image->ee.Image.select.eq->ee.Image.select.eq->ee.Image.select.eq->ee.Image.select.eq->ee.Image.select.eq->ee.Image.select.eq->v12_loss2014.add->merge2014.remap.toUint8->getLastFirstDiff->{getLastFirstDiff||getLastFirstDiff||getLastFirstDiff||getLastFirstDiff||getLastFirstDiff}->ee.Image->ee.Image.select->{ee.Image||ee.Image||ee.Image||ee.Image}->{ee.Image.select.toUint8||ee.Terrain.slope.toUint8||ee.Terrain.hillshade||ee.Terrain.aspect||ee.Image.select}->{ee.Image.select||ee.Image.select||ee.Image.select||ee.Image.select||ee.Image.select||ee.Image.select}->{ee.ImageCollection.filterDate.select.mean.select||ee.ImageCollection.filterDate.select.mean.select||ee.ImageCollection.filterDate.select.mean.select||ee.ImageCollection.filterDate.select.mean.select||ee.ImageCollection.filterDate.select.mean.select}->ee.Image.toUint8->ee.Image.toUint8->ee.Image.select->ee.Image->v16_loss2014_glcm8.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands->data2014.updateMask->print->input2014.addBands.stratifiedSample->print->ee.Classifier.randomForest.train->input2014.classify.toUint8.clip->print->Export.image.toAsset->input2014.addBands.stratifiedSample->print->validation.classify->validated.errorMatrix->print->print->print->print
